date,tic,close
2019-04-29,Durbl,0.42
2019-04-30,Durbl,-0.68
2019-05-01,Durbl,-1.06
2019-05-02,Durbl,0.55
2019-05-03,Durbl,1.88
2019-05-06,Durbl,-1.05
2019-05-07,Durbl,-1.12
2019-05-08,Durbl,-0.52
2019-05-09,Durbl,-0.82
2019-05-10,Durbl,0.3
2019-05-13,Durbl,-3.53
2019-05-14,Durbl,1.38
2019-05-15,Durbl,0.45
2019-05-16,Durbl,-0.22
2019-05-17,Durbl,-2.08
2019-05-20,Durbl,-0.6
2019-05-21,Durbl,0.92
2019-05-22,Durbl,-2.66
2019-05-23,Durbl,-1.11
2019-05-24,Durbl,0.13
2019-05-28,Durbl,-0.73
2019-05-29,Durbl,-0.43
2019-05-30,Durbl,0.12
2019-05-31,Durbl,-2.64
2019-06-03,Durbl,0.97
2019-06-04,Durbl,4.56
2019-06-05,Durbl,0.52
2019-06-06,Durbl,0.19
2019-06-07,Durbl,0.6
2019-06-10,Durbl,1.3
2019-06-11,Durbl,0.34
2019-06-12,Durbl,-0.8
2019-06-13,Durbl,1.19
2019-06-14,Durbl,-0.65
2019-06-17,Durbl,0.68
2019-06-18,Durbl,1.25
2019-06-19,Durbl,0.35
2019-06-20,Durbl,0.42
2019-06-21,Durbl,-0.22
2019-06-24,Durbl,-0.35
2019-06-25,Durbl,-0.29
2019-06-26,Durbl,0.52
2019-06-27,Durbl,1.21
2019-06-28,Durbl,0.68
2019-07-01,Durbl,0.45
2019-07-02,Durbl,-0.98
2019-07-03,Durbl,0.91
2019-07-05,Durbl,-0.13
2019-07-08,Durbl,-0.73
2019-07-09,Durbl,-0.54
2019-07-10,Durbl,0.31
2019-07-11,Durbl,0.05
2019-07-12,Durbl,2.21
2019-07-15,Durbl,0.32
2019-07-16,Durbl,0.78
2019-07-17,Durbl,-1.16
2019-07-18,Durbl,-0.39
2019-07-19,Durbl,0.52
2019-07-22,Durbl,-0.15
2019-07-23,Durbl,1.5
2019-07-24,Durbl,1.35
2019-07-25,Durbl,-3.24
2019-07-26,Durbl,0.23
2019-07-29,Durbl,0.04
2019-07-30,Durbl,0.23
2019-07-31,Durbl,-0.62
2019-08-01,Durbl,-2.49
2019-08-02,Durbl,-0.67
2019-08-05,Durbl,-2.35
2019-08-06,Durbl,1.16
2019-08-07,Durbl,0.45
2019-08-08,Durbl,2.08
2019-08-09,Durbl,-1.29
2019-08-12,Durbl,-1.39
2019-08-13,Durbl,1.29
2019-08-14,Durbl,-4.05
2019-08-15,Durbl,-1.06
2019-08-16,Durbl,1.75
2019-08-19,Durbl,1.29
2019-08-20,Durbl,-0.74
2019-08-21,Durbl,0.55
2019-08-22,Durbl,0
2019-08-23,Durbl,-3.42
2019-08-26,Durbl,0.8
2019-08-27,Durbl,-0.52
2019-08-28,Durbl,1.43
2019-08-29,Durbl,1.95
2019-08-30,Durbl,0.74
2019-09-03,Durbl,-1.34
2019-09-04,Durbl,1.8
2019-09-05,Durbl,2.95
2019-09-06,Durbl,0.1
2019-09-09,Durbl,1.97
2019-09-10,Durbl,0.76
2019-09-11,Durbl,1.5
2019-09-12,Durbl,-0.5
2019-09-13,Durbl,0.27
2019-09-16,Durbl,-1.39
2019-09-17,Durbl,0.34
2019-09-18,Durbl,-1.04
2019-09-19,Durbl,-0.41
2019-09-20,Durbl,-1.36
2019-09-23,Durbl,0.11
2019-09-24,Durbl,-2.28
2019-09-25,Durbl,1.14
2019-09-26,Durbl,0.85
2019-09-27,Durbl,-0.21
2019-09-30,Durbl,0.64
2019-10-01,Durbl,-2.01
2019-10-02,Durbl,-2.4
2019-10-03,Durbl,0.15
2019-10-04,Durbl,0.38
2019-10-07,Durbl,-0.08
2019-10-08,Durbl,-1.55
2019-10-09,Durbl,1.27
2019-10-10,Durbl,0.77
2019-10-11,Durbl,2.43
2019-10-14,Durbl,0.46
2019-10-15,Durbl,1.75
2019-10-16,Durbl,0.43
2019-10-17,Durbl,0.87
2019-10-18,Durbl,0.08
2019-10-21,Durbl,0.03
2019-10-22,Durbl,0.99
2019-10-23,Durbl,0.12
2019-10-24,Durbl,1.16
2019-10-25,Durbl,2.72
2019-10-28,Durbl,0.37
2019-10-29,Durbl,0.24
2019-10-30,Durbl,-0.36
2019-10-31,Durbl,-0.84
2019-11-01,Durbl,1.84
2019-11-04,Durbl,1.31
2019-11-05,Durbl,0.07
2019-11-06,Durbl,0.29
2019-11-07,Durbl,0.31
2019-11-08,Durbl,0.49
2019-11-11,Durbl,0.39
2019-11-12,Durbl,0.01
2019-11-13,Durbl,-1.4
2019-11-14,Durbl,0.28
2019-11-15,Durbl,0.56
2019-11-18,Durbl,-0.41
2019-11-19,Durbl,-0.04
2019-11-20,Durbl,-1.47
2019-11-21,Durbl,-0.21
2019-11-22,Durbl,-0.09
2019-11-25,Durbl,1.48
2019-11-26,Durbl,-0.11
2019-11-27,Durbl,0.31
2019-11-29,Durbl,-0.68
2019-12-02,Durbl,-0.71
2019-12-03,Durbl,-0.74
2019-12-04,Durbl,0.36
2019-12-05,Durbl,0.16
2019-12-06,Durbl,1.14
2019-12-09,Durbl,-0.21
2019-12-10,Durbl,0.47
2019-12-11,Durbl,0.59
2019-12-12,Durbl,1.71
2019-12-13,Durbl,-1.3
2019-12-16,Durbl,1.88
2019-12-17,Durbl,0.07
2019-12-18,Durbl,1.43
2019-12-19,Durbl,0.27
2019-12-20,Durbl,0.45
2019-12-23,Durbl,0.4
2019-12-24,Durbl,0.29
2019-12-26,Durbl,0.18
2019-12-27,Durbl,-0.2
2019-12-30,Durbl,-1.28
2019-12-31,Durbl,0.42
2020-01-02,Durbl,1.37
2020-01-03,Durbl,-0.68
2020-01-06,Durbl,0.22
2020-01-07,Durbl,0.42
2020-01-08,Durbl,1.06
2020-01-09,Durbl,-0.71
2020-01-10,Durbl,-0.83
2020-01-13,Durbl,2.85
2020-01-14,Durbl,0.8
2020-01-15,Durbl,-1.09
2020-01-16,Durbl,0.59
2020-01-17,Durbl,-0.31
2020-01-21,Durbl,1.12
2020-01-22,Durbl,0.58
2020-01-23,Durbl,0.37
2020-01-24,Durbl,-1.41
2020-01-27,Durbl,-1.72
2020-01-28,Durbl,1.31
2020-01-29,Durbl,0.33
2020-01-30,Durbl,2.66
2020-01-31,Durbl,-0.8
2020-02-03,Durbl,6.53
2020-02-04,Durbl,5.7
2020-02-05,Durbl,-5.85
2020-02-06,Durbl,-0.2
2020-02-07,Durbl,-1.35
2020-02-10,Durbl,1.42
2020-02-11,Durbl,0.95
2020-02-12,Durbl,0.46
2020-02-13,Durbl,1.36
2020-02-14,Durbl,-0.86
2020-02-18,Durbl,2.01
2020-02-19,Durbl,2.46
2020-02-20,Durbl,-0.37
2020-02-21,Durbl,-0.8
2020-02-24,Durbl,-5.2
2020-02-25,Durbl,-3.75
2020-02-26,Durbl,-1.54
2020-02-27,Durbl,-6.4
2020-02-28,Durbl,-1.01
2020-03-02,Durbl,5.63
2020-03-03,Durbl,-1.88
2020-03-04,Durbl,2
2020-03-05,Durbl,-3.98
2020-03-06,Durbl,-2.74
2020-03-09,Durbl,-10.19
2020-03-10,Durbl,5.7
2020-03-11,Durbl,-3.58
2020-03-12,Durbl,-10.27
2020-03-13,Durbl,4.06
2020-03-16,Durbl,-14.49
2020-03-17,Durbl,-0.17
2020-03-18,Durbl,-11.62
2020-03-19,Durbl,7.06
2020-03-20,Durbl,-2.8
2020-03-23,Durbl,-1.59
2020-03-24,Durbl,14.98
2020-03-25,Durbl,4.59
2020-03-26,Durbl,1.62
2020-03-27,Durbl,-3.36
2020-03-30,Durbl,0.21
2020-03-31,Durbl,0.25
2020-04-01,Durbl,-6.47
2020-04-02,Durbl,-2.3
2020-04-03,Durbl,0.21
2020-04-06,Durbl,8.22
2020-04-07,Durbl,3.75
2020-04-08,Durbl,3.45
2020-04-09,Durbl,3.69
2020-04-13,Durbl,2.31
2020-04-14,Durbl,4.65
2020-04-15,Durbl,-1.35
2020-04-16,Durbl,0.55
2020-04-17,Durbl,2.98
2020-04-20,Durbl,-1.45
2020-04-21,Durbl,-4.84
2020-04-22,Durbl,2.93
2020-04-23,Durbl,-0.36
2020-04-24,Durbl,2.2
2020-04-27,Durbl,6.06
2020-04-28,Durbl,-0.75
2020-04-29,Durbl,3.56
2020-04-30,Durbl,-2.91
2020-05-01,Durbl,-6.3
2020-05-04,Durbl,3.06
2020-05-05,Durbl,0.78
2020-05-06,Durbl,0.72
2020-05-07,Durbl,0.66
2020-05-08,Durbl,4.24
2020-05-11,Durbl,-1.46
2020-05-12,Durbl,-1.82
2020-05-13,Durbl,-3.4
2020-05-14,Durbl,1.99
2020-05-15,Durbl,0.16
2020-05-18,Durbl,5.05
2020-05-19,Durbl,-1.15
2020-05-20,Durbl,1.58
2020-05-21,Durbl,0.9
2020-05-22,Durbl,-0.45
2020-05-26,Durbl,2.76
2020-05-27,Durbl,1.8
2020-05-28,Durbl,-2.19
2020-05-29,Durbl,0.65
2020-06-01,Durbl,4.12
2020-06-02,Durbl,-0.02
2020-06-03,Durbl,2.16
2020-06-04,Durbl,0.28
2020-06-05,Durbl,3.86
2020-06-08,Durbl,3.93
2020-06-09,Durbl,-1.79
2020-06-10,Durbl,1.52
2020-06-11,Durbl,-6.39
2020-06-12,Durbl,-0.19
2020-06-15,Durbl,2.93
2020-06-16,Durbl,0.46
2020-06-17,Durbl,-0.33
2020-06-18,Durbl,0.38
2020-06-19,Durbl,-0.4
2020-06-22,Durbl,-0.13
2020-06-23,Durbl,0.37
2020-06-24,Durbl,-3.88
2020-06-25,Durbl,1.6
2020-06-26,Durbl,-1.99
2020-06-29,Durbl,3.83
2020-06-30,Durbl,3.68
2020-07-01,Durbl,1.23
2020-07-02,Durbl,4.43
2020-07-06,Durbl,7.45
2020-07-07,Durbl,-0.22
2020-07-08,Durbl,-0.82
2020-07-09,Durbl,0.03
2020-07-10,Durbl,6.81
2020-07-13,Durbl,-1.76
2020-07-14,Durbl,1.96
2020-07-15,Durbl,2.68
2020-07-16,Durbl,-1.37
2020-07-17,Durbl,-0.41
2020-07-20,Durbl,4.66
2020-07-21,Durbl,-1.86
2020-07-22,Durbl,1.35
2020-07-23,Durbl,-2.15
2020-07-24,Durbl,-3.74
2020-07-27,Durbl,4.91
2020-07-28,Durbl,-2.37
2020-07-29,Durbl,1.24
2020-07-30,Durbl,-1.26
2020-07-31,Durbl,-2.58
2020-08-03,Durbl,2.78
2020-08-04,Durbl,0.28
2020-08-05,Durbl,0.85
2020-08-06,Durbl,-0.1
2020-08-07,Durbl,-0.85
2020-08-10,Durbl,-0.17
2020-08-11,Durbl,-1.08
2020-08-12,Durbl,6.23
2020-08-13,Durbl,1.8
2020-08-14,Durbl,1.02
2020-08-17,Durbl,6.38
2020-08-18,Durbl,1.27
2020-08-19,Durbl,-0.52
2020-08-20,Durbl,3.34
2020-08-21,Durbl,1.06
2020-08-24,Durbl,-0.09
2020-08-25,Durbl,-0.06
2020-08-26,Durbl,3.92
2020-08-27,Durbl,2.38
2020-08-28,Durbl,-0.25
2020-08-31,Durbl,7.03
2020-09-01,Durbl,-2.46
2020-09-02,Durbl,-2.87
2020-09-03,Durbl,-6.81
2020-09-04,Durbl,1.63
2020-09-08,Durbl,-12.21
2020-09-09,Durbl,6.11
2020-09-10,Durbl,0.11
2020-09-11,Durbl,0.52
2020-09-14,Durbl,7.88
2020-09-15,Durbl,4.29
2020-09-16,Durbl,-1.09
2020-09-17,Durbl,-2.46
2020-09-18,Durbl,2.05
2020-09-21,Durbl,0.02
2020-09-22,Durbl,-3.38
2020-09-23,Durbl,-6.8
2020-09-24,Durbl,0.95
2020-09-25,Durbl,3.03
2020-09-28,Durbl,3.09
2020-09-29,Durbl,-0.64
2020-09-30,Durbl,1.74
2020-10-01,Durbl,3.27
2020-10-02,Durbl,-4.07
2020-10-05,Durbl,2.58
2020-10-06,Durbl,-1.99
2020-10-07,Durbl,2.81
2020-10-08,Durbl,0.61
2020-10-09,Durbl,1.12
2020-10-12,Durbl,1.43
2020-10-13,Durbl,0.58
2020-10-14,Durbl,1.6
2020-10-15,Durbl,-1.33
2020-10-16,Durbl,-0.94
2020-10-19,Durbl,-1.41
2020-10-20,Durbl,-0.62
2020-10-21,Durbl,0.07
2020-10-22,Durbl,1.26
2020-10-23,Durbl,-0.54
2020-10-26,Durbl,-1.09
2020-10-27,Durbl,0.2
2020-10-28,Durbl,-3.79
2020-10-29,Durbl,1.15
2020-10-30,Durbl,-3.72
2020-11-02,Durbl,2.63
2020-11-03,Durbl,4.17
2020-11-04,Durbl,-0.93
2020-11-05,Durbl,3.94
2020-11-06,Durbl,-0.74
2020-11-09,Durbl,-0.96
2020-11-10,Durbl,-0.55
2020-11-11,Durbl,1
2020-11-12,Durbl,-1.47
2020-11-13,Durbl,0.74
2020-11-16,Durbl,0.94
2020-11-17,Durbl,4.43
2020-11-18,Durbl,5.82
2020-11-19,Durbl,2.05
2020-11-20,Durbl,-1.11
2020-11-23,Durbl,4.9
2020-11-24,Durbl,4.81
2020-11-25,Durbl,1.41
2020-11-27,Durbl,1.13
2020-11-30,Durbl,-2.23
2020-12-01,Durbl,2.07
2020-12-02,Durbl,-1.98
2020-12-03,Durbl,2.78
2020-12-04,Durbl,1.18
2020-12-07,Durbl,4.25
2020-12-08,Durbl,0.84
2020-12-09,Durbl,-4.11
2020-12-10,Durbl,1.88
2020-12-11,Durbl,-1.92
2020-12-14,Durbl,2.65
2020-12-15,Durbl,0
2020-12-16,Durbl,-1.19
2020-12-17,Durbl,3.65
2020-12-18,Durbl,3.68
2020-12-21,Durbl,-4.11
2020-12-22,Durbl,-0.93
2020-12-23,Durbl,1.09
2020-12-24,Durbl,1.39
2020-12-28,Durbl,-0.07
2020-12-29,Durbl,-0.07
2020-12-30,Durbl,3.03
2020-12-31,Durbl,0.83
2021-01-04,Durbl,1.53
2021-01-05,Durbl,1.2
2021-01-06,Durbl,2.98
2021-01-07,Durbl,5.98
2021-01-08,Durbl,5.24
2021-01-11,Durbl,-4.96
2021-01-12,Durbl,4.2
2021-01-13,Durbl,0.23
2021-01-14,Durbl,-0.06
2021-01-15,Durbl,-2.15
2021-01-19,Durbl,2.59
2021-01-20,Durbl,1
2021-01-21,Durbl,0.02
2021-01-22,Durbl,0.19
2021-01-25,Durbl,2.35
2021-01-26,Durbl,-0.19
2021-01-27,Durbl,-2.11
2021-01-28,Durbl,-2.33
2021-01-29,Durbl,-4.04
2021-02-01,Durbl,4.62
2021-02-02,Durbl,2.95
2021-02-03,Durbl,-0.71
2021-02-04,Durbl,-0.07
2021-02-05,Durbl,0.52
2021-02-08,Durbl,1.51
2021-02-09,Durbl,-0.71
2021-02-10,Durbl,-3.62
2021-02-11,Durbl,0.29
2021-02-12,Durbl,0.33
2021-02-16,Durbl,-1.71
2021-02-17,Durbl,-0.19
2021-02-18,Durbl,-1.37
2021-02-19,Durbl,0.17
2021-02-22,Durbl,-5.6
2021-02-23,Durbl,-1.89
2021-02-24,Durbl,4.63
2021-02-25,Durbl,-6.3
2021-02-26,Durbl,-0.52
2021-03-01,Durbl,5.18
2021-03-02,Durbl,-2.82
2021-03-03,Durbl,-3.43
2021-03-04,Durbl,-4.02
2021-03-05,Durbl,-1.16
2021-03-08,Durbl,-2.98
2021-03-09,Durbl,11.35
2021-03-10,Durbl,0.35
2021-03-11,Durbl,2.99
2021-03-12,Durbl,0.33
2021-03-15,Durbl,1.3
2021-03-16,Durbl,-3.51
2021-03-17,Durbl,3.05
2021-03-18,Durbl,-5
2021-03-19,Durbl,0.42
2021-03-22,Durbl,0.96
2021-03-23,Durbl,-2.2
2021-03-24,Durbl,-3.47
2021-03-25,Durbl,1.68
2021-03-26,Durbl,-1.63
2021-03-29,Durbl,-1.31
2021-03-30,Durbl,3.3
2021-03-31,Durbl,2.96
2021-04-01,Durbl,-0.24
2021-04-05,Durbl,3.53
2021-04-06,Durbl,0.53
2021-04-07,Durbl,-2.25
2021-04-08,Durbl,1.13
2021-04-09,Durbl,-0.35
2021-04-12,Durbl,2.18
2021-04-13,Durbl,4.93
2021-04-14,Durbl,-2.55
2021-04-15,Durbl,0.84
2021-04-16,Durbl,0.12
2021-04-19,Durbl,-2.47
2021-04-20,Durbl,-0.45
2021-04-21,Durbl,3.04
2021-04-22,Durbl,-2.33
2021-04-23,Durbl,1.56
2021-04-26,Durbl,1
2021-04-27,Durbl,-2.61
2021-04-28,Durbl,-1.08
2021-04-29,Durbl,-2.18
2021-04-30,Durbl,2.45
2021-05-03,Durbl,-1.86
2021-05-04,Durbl,-1.57
2021-05-05,Durbl,0.18
2021-05-06,Durbl,-0.35
2021-05-07,Durbl,1.48
2021-05-10,Durbl,-4.45
2021-05-11,Durbl,-1.54
2021-05-12,Durbl,-3.83
2021-05-13,Durbl,-0.91
2021-05-14,Durbl,2.55
2021-05-17,Durbl,-1.14
2021-05-18,Durbl,-0.31
2021-05-19,Durbl,-1.73
2021-05-20,Durbl,2.63
2021-05-21,Durbl,0.04
2021-05-24,Durbl,2.55
2021-05-25,Durbl,-0.45
2021-05-26,Durbl,2.3
2021-05-27,Durbl,2.12
2021-05-28,Durbl,-0.78
2021-06-01,Durbl,0.31
2021-06-02,Durbl,-1.86
2021-06-03,Durbl,-2.12
2021-06-04,Durbl,2.67
2021-06-07,Durbl,0.48
2021-06-08,Durbl,-0.03
2021-06-09,Durbl,-0.95
2021-06-10,Durbl,0.46
2021-06-11,Durbl,0.35
2021-06-14,Durbl,0.26
2021-06-15,Durbl,-1.79
2021-06-16,Durbl,0.24
2021-06-17,Durbl,0.26
2021-06-18,Durbl,0.04
2021-06-21,Durbl,0.65
2021-06-22,Durbl,0.58
2021-06-23,Durbl,3.57
2021-06-24,Durbl,2.22
2021-06-25,Durbl,-0.45
2021-06-28,Durbl,1.11
2021-06-29,Durbl,-0.58
2021-06-30,Durbl,0.2
2021-07-01,Durbl,-0.35
2021-07-02,Durbl,-0.16
2021-07-06,Durbl,-2.4
2021-07-07,Durbl,-1.77
2021-07-08,Durbl,0.31
2021-07-09,Durbl,1.53
2021-07-12,Durbl,2.78
2021-07-13,Durbl,-2.03
2021-07-14,Durbl,-1.79
2021-07-15,Durbl,-0.6
2021-07-16,Durbl,-1.38
2021-07-19,Durbl,-0.35
2021-07-20,Durbl,2.63
2021-07-21,Durbl,-0.03
2021-07-22,Durbl,-1.23
2021-07-23,Durbl,0.23
2021-07-26,Durbl,1.6
2021-07-27,Durbl,-1.87
2021-07-28,Durbl,0.53
2021-07-29,Durbl,3.39
2021-07-30,Durbl,0.3
2021-08-02,Durbl,1.74
2021-08-03,Durbl,0.2
2021-08-04,Durbl,-1.13
2021-08-05,Durbl,0.66
2021-08-06,Durbl,-1.35
2021-08-09,Durbl,1.1
2021-08-10,Durbl,-0.21
2021-08-11,Durbl,0.11
2021-08-12,Durbl,1.14
2021-08-13,Durbl,-0.95
2021-08-16,Durbl,-2.89
2021-08-17,Durbl,-2.77
2021-08-18,Durbl,1.83
2021-08-19,Durbl,-2.14
2021-08-20,Durbl,0.88
2021-08-23,Durbl,2.6
2021-08-24,Durbl,0.86
2021-08-25,Durbl,0.35
2021-08-26,Durbl,-1.39
2021-08-27,Durbl,1.68
2021-08-30,Durbl,1.42
2021-08-31,Durbl,0.27
2021-09-01,Durbl,0.08
2021-09-02,Durbl,-0.29
2021-09-03,Durbl,-0.15
2021-09-07,Durbl,1.44
2021-09-08,Durbl,-0.2
2021-09-09,Durbl,0.08
2021-09-10,Durbl,-1.72
2021-09-13,Durbl,1.02
2021-09-14,Durbl,-0.23
2021-09-15,Durbl,1.46
2021-09-16,Durbl,-0.06
2021-09-17,Durbl,0.22
2021-09-20,Durbl,-3.45
2021-09-21,Durbl,0.81
2021-09-22,Durbl,1.78
2021-09-23,Durbl,0.88
2021-09-24,Durbl,1.72
2021-09-27,Durbl,1.9
2021-09-28,Durbl,-1.57
2021-09-29,Durbl,0.15
2021-09-30,Durbl,-0.94
2021-10-01,Durbl,0.24
2021-10-04,Durbl,0.45
2021-10-05,Durbl,0.19
2021-10-06,Durbl,0.11
2021-10-07,Durbl,1.87
2021-10-08,Durbl,-0.39
2021-10-11,Durbl,0.37
2021-10-12,Durbl,1.52
2021-10-13,Durbl,0.32
2021-10-14,Durbl,0.92
2021-10-15,Durbl,2.02
2021-10-18,Durbl,2.09
2021-10-19,Durbl,-0.45
2021-10-20,Durbl,0.49
2021-10-21,Durbl,2.41
2021-10-22,Durbl,0.74
2021-10-25,Durbl,8.58
2021-10-26,Durbl,-0.7
2021-10-27,Durbl,0.68
2021-10-28,Durbl,3.53
2021-10-29,Durbl,2.44
2021-11-01,Durbl,6.93
2021-11-02,Durbl,-2.19
2021-11-03,Durbl,2.93
2021-11-04,Durbl,1.19
2021-11-05,Durbl,-0.52
2021-11-08,Durbl,-3.17
2021-11-09,Durbl,-8.58
2021-11-10,Durbl,2.7
2021-11-11,Durbl,0.17
2021-11-12,Durbl,-1.66
2021-11-15,Durbl,-1.22
2021-11-16,Durbl,2.82
2021-11-17,Durbl,2.04
2021-11-18,Durbl,-0.11
2021-11-19,Durbl,2.38
2021-11-22,Durbl,1.88
2021-11-23,Durbl,-3.2
2021-11-24,Durbl,0.36
2021-11-26,Durbl,-2.89
2021-11-29,Durbl,3.45
2021-11-30,Durbl,-0.2
2021-12-01,Durbl,-3.35
2021-12-02,Durbl,0.07
2021-12-03,Durbl,-5.05
2021-12-06,Durbl,-0.03
2021-12-07,Durbl,3.56
2021-12-08,Durbl,1.46
2021-12-09,Durbl,-4.85
2021-12-10,Durbl,1.74
2021-12-13,Durbl,-4.34
2021-12-14,Durbl,-0.84
2021-12-15,Durbl,1.32
2021-12-16,Durbl,-3.54
2021-12-17,Durbl,-0.15
2021-12-20,Durbl,-3.15
2021-12-21,Durbl,3.47
2021-12-22,Durbl,5.58
2021-12-23,Durbl,4.45
2021-12-27,Durbl,2.14
2021-12-28,Durbl,-0.34
2021-12-29,Durbl,-0.22
2021-12-30,Durbl,-0.9
2021-12-31,Durbl,-0.78
2022-01-03,Durbl,10.17
2022-01-04,Durbl,-1.74
2022-01-05,Durbl,-4.69
2022-01-06,Durbl,-1.25
2022-01-07,Durbl,-2.78
2022-01-10,Durbl,1.67
2022-01-11,Durbl,0.76
2022-01-12,Durbl,2.63
2022-01-13,Durbl,-4.52
2022-01-14,Durbl,1.07
2022-01-18,Durbl,-2.07
2022-01-19,Durbl,-3.49
2022-01-20,Durbl,-0.77
2022-01-21,Durbl,-4.52
2022-01-24,Durbl,-0.89
2022-01-25,Durbl,-1.26
2022-01-26,Durbl,1.3
2022-01-27,Durbl,-8.65
2022-01-28,Durbl,1.5
2022-01-31,Durbl,8.44
2022-02-01,Durbl,0.13
2022-02-02,Durbl,-2.17
2022-02-03,Durbl,-1.8
2022-02-04,Durbl,1.74
2022-02-07,Durbl,-1.36
2022-02-08,Durbl,1.26
2022-02-09,Durbl,1.49
2022-02-10,Durbl,-2.55
2022-02-11,Durbl,-3.95
2022-02-14,Durbl,1.13
2022-02-15,Durbl,4.65
2022-02-16,Durbl,0.09
2022-02-17,Durbl,-4.34
2022-02-18,Durbl,-1.84
2022-02-22,Durbl,-3.63
2022-02-23,Durbl,-5.29
2022-02-24,Durbl,3.67
2022-02-25,Durbl,1.52
2022-02-28,Durbl,4.75
2022-03-01,Durbl,-1.54
2022-03-02,Durbl,2.4
2022-03-03,Durbl,-3.78
2022-03-04,Durbl,-1.29
2022-03-07,Durbl,-4.35
2022-03-08,Durbl,2.07
2022-03-09,Durbl,3.95
2022-03-10,Durbl,-2.03
2022-03-11,Durbl,-4.09
2022-03-14,Durbl,-2.84
2022-03-15,Durbl,3.81
2022-03-16,Durbl,4.47
2022-03-17,Durbl,2.75
2022-03-18,Durbl,3.14
2022-03-21,Durbl,0.73
2022-03-22,Durbl,6.12
2022-03-23,Durbl,-0.24
2022-03-24,Durbl,1.38
2022-03-25,Durbl,-0.47
2022-03-28,Durbl,6.12
2022-03-29,Durbl,1.58
2022-03-30,Durbl,-0.98
2022-03-31,Durbl,-1.77
2022-04-01,Durbl,0.28
2022-04-04,Durbl,4.41
2022-04-05,Durbl,-4.49
2022-04-06,Durbl,-3.72
2022-04-07,Durbl,0.54
2022-04-08,Durbl,-2.25
2022-04-11,Durbl,-3.45
2022-04-12,Durbl,0.8
2022-04-13,Durbl,2.94
2022-04-14,Durbl,-2.95
2022-04-18,Durbl,1.5
2022-04-19,Durbl,2.58
2022-04-20,Durbl,-3.76
2022-04-21,Durbl,1.96
2022-04-22,Durbl,-0.9
2022-04-25,Durbl,-0.26
2022-04-26,Durbl,-9.95
2022-04-27,Durbl,0.47
2022-04-28,Durbl,-0.02
2022-04-29,Durbl,-1.19
2022-05-02,Durbl,3.1
2022-05-03,Durbl,1.05
2022-05-04,Durbl,4.31
2022-05-05,Durbl,-7.05
2022-05-06,Durbl,-0.97
2022-05-09,Durbl,-7.37
2022-05-10,Durbl,0.9
2022-05-11,Durbl,-6.84
2022-05-12,Durbl,-0.43
2022-05-13,Durbl,5.4
2022-05-16,Durbl,-4.8
2022-05-17,Durbl,4.6
2022-05-18,Durbl,-6.14
2022-05-19,Durbl,0.01
2022-05-20,Durbl,-4.98
2022-05-23,Durbl,1.49
2022-05-24,Durbl,-5.62
2022-05-25,Durbl,4.16
2022-05-26,Durbl,6.05
2022-05-27,Durbl,5.97
2022-05-31,Durbl,-0.08
2022-06-01,Durbl,-1.94
2022-06-02,Durbl,3.94
2022-06-03,Durbl,-7.17
2022-06-06,Durbl,1.35
2022-06-07,Durbl,0.44
2022-06-08,Durbl,0.7
2022-06-09,Durbl,-1.26
2022-06-10,Durbl,-3.41
2022-06-13,Durbl,-6.66
2022-06-14,Durbl,1.96
2022-06-15,Durbl,4.4
2022-06-16,Durbl,-8.04
2022-06-17,Durbl,1.56
2022-06-21,Durbl,7.26
2022-06-22,Durbl,-0.25
2022-06-23,Durbl,-0.1
2022-06-24,Durbl,4.3
2022-06-27,Durbl,-0.31
2022-06-28,Durbl,-4.06
2022-06-29,Durbl,-1.75
2022-06-30,Durbl,-1.95
2022-07-01,Durbl,1.26
2022-07-05,Durbl,2.15
2022-07-06,Durbl,-0.62
2022-07-07,Durbl,5.05
2022-07-08,Durbl,1.67
2022-07-11,Durbl,-5.53
2022-07-12,Durbl,0.09
2022-07-13,Durbl,1.13
2022-07-14,Durbl,0.09
2022-07-15,Durbl,1.28
2022-07-18,Durbl,0.18
2022-07-19,Durbl,2.59
2022-07-20,Durbl,1.07
2022-07-21,Durbl,7.25
2022-07-22,Durbl,-0.4
2022-07-25,Durbl,-1.09
2022-07-26,Durbl,-2.98
2022-07-27,Durbl,5.25
2022-07-28,Durbl,2.53
2022-07-29,Durbl,4.39
2022-08-01,Durbl,0.36
2022-08-02,Durbl,0.57
2022-08-03,Durbl,2.3
2022-08-04,Durbl,-0.04
2022-08-05,Durbl,-4.85
2022-08-08,Durbl,1.26
2022-08-09,Durbl,-2.5
2022-08-10,Durbl,3.67
2022-08-11,Durbl,-1.52
2022-08-12,Durbl,3.81
2022-08-15,Durbl,2.17
2022-08-16,Durbl,-0.44
2022-08-17,Durbl,-1.27
2022-08-18,Durbl,-0.11
2022-08-19,Durbl,-1.92
2022-08-22,Durbl,-2.64
2022-08-23,Durbl,1.65
2022-08-24,Durbl,0.39
2022-08-25,Durbl,0.33
2022-08-26,Durbl,-2.9
2022-08-29,Durbl,-0.84
2022-08-30,Durbl,-2.07
2022-08-31,Durbl,-0.84
2022-09-01,Durbl,0.3
2022-09-02,Durbl,-2.01
2022-09-06,Durbl,1.01
2022-09-07,Durbl,3.15
2022-09-08,Durbl,1.74
2022-09-09,Durbl,3.12
2022-09-12,Durbl,1.54
2022-09-13,Durbl,-3.99
